id_cliente,nombre,edad,genero,ciudad,distrito,fecha_registro,canal_preferido,segmento
C13994,Roberta Agustí-Pla,48.0,M,Arequipa,Yanahuara,2020-12-27,Web,Masivo
C02679,Gerardo Salmerón Cortina,18.0,M,Lima,Los Olivos,2020-12-27,App,Premium
C12672,Selena Diego Botella,31.0,M,Trujillo,El Porvenir,2020-12-27,App,Masivo
C02799,Adrián Maldonado Morera,39.0,M,Trujillo,Trujillo,2020-12-27,Tienda,Masivo
C14962,Lucía Loida Guerrero Escribano,37.0,M,Arequipa,Cayma,2020-12-27,App,Preferente
C14469,Ricardo Corbacho Montesinos,36.0,F,Lima,Comas,2020-12-27,App,Preferente
C13583,Darío Lladó Montesinos,60.0,M,Lima,Ate,2020-12-28,Tienda,Masivo
C04100,Adalberto Bosch Busquets,18.0,F,Lima,Comas,2020-12-28,Tienda,Masivo
C02457,Isaac Baró Pedraza,32.0,M,Lima,Los Olivos,2020-12-28,,Masivo
C14007,Rosa de Company,24.0,M,Lima,Miraflores,2020-12-28,Tienda,Masivo
C10912,Crescencia Alcalá Paz,29.0,M,Lima,Surco,2020-12-28,Web,Masivo
C04937,Carmela Paulina Vallejo Espejo,34.0,F,Lima,Miraflores,2020-12-28,Web,Masivo
C04754,Pánfilo Valle Roman,31.0,F,Lima,Los Olivos,2020-12-28,Web,Masivo
C07024,Adalberto Rocha-Chacón,54.0,F,Arequipa,Cayma,2020-12-28,Tienda,Preferente
C06632,Andrés Felipe del Gimeno,18.0,F,Piura,Veintiseis de Octubre,2020-12-28,Tienda,Masivo
C08353,Marcelo Hidalgo Palacios,55.0,F,Lima,Comas,2020-12-28,Tienda,Preferente
C05490,Alfredo Claudio Piquer Cepeda,33.0,F,Piura,Veintiseis de Octubre,2020-12-28,Web,Preferente
C07652,Leonel Osuna-Vall,47.0,M,Piura,Piura,2020-12-28,Tienda,Masivo
C05023,Marc Acevedo Gascón,44.0,M,Lima,Los Olivos,2020-12-29,Tienda,Masivo
C11903,Victor Alarcón Granados,47.0,M,Lima,Miraflores,2020-12-29,App,Masivo
C10539,Francisco Jose Gabaldón Calvo,37.0,M,Trujillo,Victor Larco,2020-12-29,Tienda,Masivo
C14057,Paca del Vizcaíno,27.0,F,Lima,San Isidro,2020-12-29,Web,Masivo
C03862,César Vigil Buendía,28.0,M,Trujillo,La Esperanza,2020-12-29,Tienda,Premium
C02535,Pelayo Araujo León,50.0,M,Lima,Surco,2020-12-29,Tienda,Preferente
C12876,Hugo Moraleda-Ferrera,18.0,F,Arequipa,Yanahuara,2020-12-29,App,Masivo
C04927,Angélica Samper Segura,20.0,F,Arequipa,Socabaya,2020-12-30,Web,Preferente
C00573,Anita de Trillo,27.0,M,Arequipa,Socabaya,2020-12-30,App,Masivo
C00455,Leocadia Carmona,43.0,F,Trujillo,Trujillo,2020-12-30,Web,Masivo
C12766,Adrián Robledo,33.0,F,Lima,Comas,2020-12-30,Tienda,Masivo
C02266,Benigna Pascuala Colomer Jódar,32.0,F,Arequipa,Cercado,2020-12-30,Tienda,Masivo
C09828,Cirino Marín,53.0,F,Piura,Catacaos,2020-12-30,Tienda,Preferente
C07094,Esther Álvaro Torrents,55.0,M,Lima,Ate,2020-12-30,Tienda,Masivo
C09491,Adelina Martí-Conesa,63.0,M,Lima,San Isidro,2020-12-30,Tienda,Premium
C01555,Loreto Emilia Real Calvet,34.0,F,Arequipa,Yanahuara,2020-12-30,Tienda,Masivo
C11581,Juana Mur Cervantes,48.0,F,Lima,Ate,2020-12-31,Tienda,Masivo
C02944,María Carmen Montero Mateo,32.0,M,Lima,San Isidro,2020-12-31,Tienda,Masivo
C08291,Pánfilo Tejero Vilalta,47.0,M,Cusco,San Jeronimo,2020-12-31,Tienda,Masivo
C01695,Julio César Alarcón Vilanova,64.0,F,Cusco,Cusco,2020-12-31,App,Premium
C13397,Estrella Calatayud Moliner,36.0,M,Trujillo,El Porvenir,2020-12-31,,Masivo
C13818,Edelmira Marin Alcalde,36.0,No especificado,Piura,Veintiseis de Octubre,2021-01-01,Tienda,Masivo
C02054,Chelo Pozuelo Juliá,54.0,M,Lima,San Isidro,2021-01-01,Tienda,Masivo
C06859,Custodio Pujadas Sotelo,22.0,M,Trujillo,Victor Larco,2021-01-01,App,Masivo
C12705,Jose Ignacio Rosa Ledesma,62.0,F,Lima,Miraflores,2021-01-01,Tienda,Masivo
C07434,Lisandro Carrera-Lluch,47.0,M,Arequipa,Cayma,2021-01-01,Web,Masivo
C10422,Irene Ordóñez Leiva,46.0,F,Lima,Miraflores,2021-01-01,Tienda,Masivo
C14344,Edu Agustí Manso,30.0,F,Lima,Surco,2021-01-01,Web,Masivo
C02213,Modesta Castell Cobo,75.0,M,Lima,Ate,2021-01-01,Web,Masivo
C07880,Saturnino de Toledo,38.0,M,Piura,Piura,2021-01-02,Web,Masivo
C03561,Juan Manuel Polo Enríquez,27.0,M,Lima,Comas,2021-01-02,Tienda,Masivo
C00731,Amanda Ribas Llorens,31.0,M,Arequipa,Yanahuara,2021-01-02,Web,Masivo
C03512,Mauricio Carballo Barco,29.0,F,Lima,Surco,2021-01-02,Tienda,Masivo
C14108,María Luisa Sotelo Bauzà,37.0,M,Trujillo,Victor Larco,2021-01-02,Tienda,Preferente
C07960,Sigfrido Egea Sierra,33.0,F,Arequipa,Cercado,2021-01-02,Tienda,Masivo
C14593,Lina Egea Mata,36.0,M,Lima,Surco,2021-01-03,Tienda,Masivo
C07150,Teresa Salas Benítez,28.0,M,Arequipa,Yanahuara,2021-01-03,Tienda,Masivo
C03105,Valeria Aranda Muro,34.0,M,Lima,Miraflores,2021-01-03,Tienda,Preferente
C07532,Dafne Valverde Silva,67.0,F,Lima,Los Olivos,2021-01-03,App,Masivo
C02325,Azahara Marín Ferreras,55.0,F,Lima,Miraflores,2021-01-03,App,Masivo
C06529,Jesús Tur Méndez,62.0,M,Trujillo,La Esperanza,2021-01-03,Tienda,Preferente
C05167,Constanza de Salamanca,28.0,M,Lima,San Isidro,2021-01-03,Tienda,Masivo
C08357,Epifanio Plinio Naranjo Cerezo,53.0,F,Trujillo,La Esperanza,2021-01-04,App,Preferente
C08557,Amaro Navarrete Guijarro,51.0,No especificado,Cusco,San Sebastian,2021-01-04,App,Masivo
C12196,Melania Gual Solana,33.0,F,Trujillo,Trujillo,2021-01-04,Tienda,Masivo
C07104,Emilia Morera Bueno,20.0,M,Lima,Surco,2021-01-04,Tienda,Masivo
C11919,Apolinar Roselló Pintor,32.0,F,Lima,Ate,2021-01-04,Tienda,Masivo
C08164,Chelo Cañete,37.0,M,Lima,Surco,2021-01-05,Tienda,Premium
C03702,Encarnación Garriga Juan,33.0,F,Piura,Catacaos,2021-01-05,Tienda,Masivo
C02313,Basilio Velasco,40.0,M,Lima,Miraflores,2021-01-05,Tienda,Preferente
C09867,Salvador Tomé Campoy,37.0,M,Lima,Ate,2021-01-05,Web,Masivo
C10087,Custodia Garrido Marí,51.0,M,Arequipa,Cayma,2021-01-05,Tienda,Masivo
C11656,Luis Ángel Navarro,31.0,M,Arequipa,Yanahuara,2021-01-05,Web,Preferente
C04499,Vanesa Andrade Perales,35.0,F,Trujillo,Victor Larco,2021-01-05,Tienda,Masivo
C14763,Leonor de Sanchez,41.0,M,Lima,Los Olivos,2021-01-05,Web,Premium
C07555,Ricardo Llobet Tomé,35.0,F,Cusco,San Jeronimo,2021-01-06,Tienda,Premium
C02208,Alfonso Priego-Abascal,18.0,M,Trujillo,Victor Larco,2021-01-06,App,Masivo
C05954,Humberto Franch Gallart,45.0,M,Lima,Comas,2021-01-06,Tienda,Preferente
C01551,Bibiana Villegas Castrillo,51.0,F,Arequipa,Cercado,2021-01-06,Tienda,Preferente
C02703,Irma Hernández Castillo,56.0,M,Arequipa,Cercado,2021-01-06,Tienda,Masivo
C02846,Godofredo Maza,29.0,F,Lima,San Isidro,2021-01-06,Tienda,Masivo
C09803,Tito Sanmartín Abril,30.0,F,Lima,San Isidro,2021-01-06,Web,Masivo
C03935,Berta Arregui Pedrero,18.0,M,Trujillo,Trujillo,2021-01-06,Web,Premium
C11684,Luis Ángel Uribe León,55.0,M,Arequipa,Cercado,2021-01-07,Tienda,Masivo
C06429,Anastasia de Garrido,47.0,M,Trujillo,Victor Larco,2021-01-07,Tienda,Masivo
C07206,Luís Abellán Godoy,54.0,M,Lima,Los Olivos,2021-01-07,Tienda,Masivo
C10875,Dalila Iglesias Sanjuan,28.0,F,Lima,Surco,2021-01-07,Tienda,Masivo
C03050,María Fernanda Antonia Peñas Ortuño,39.0,F,Lima,San Isidro,2021-01-07,Tienda,Masivo
C14317,Reina Morell Cordero,36.0,F,Arequipa,Yanahuara,2021-01-08,App,Masivo
C01500,Alberto Baquero Isern,43.0,M,Lima,Comas,2021-01-08,Tienda,Masivo
C09337,Judith Paz-Cuenca,39.0,M,Arequipa,Socabaya,2021-01-08,Tienda,Premium
C10924,Clementina Iniesta Mayoral,24.0,M,Lima,Los Olivos,2021-01-08,Tienda,Preferente
C02974,Máxima Saldaña Hernández,24.0,M,Cusco,Wanchaq,2021-01-08,Web,Masivo
C03564,Amparo Córdoba Ibarra,38.0,F,Lima,Los Olivos,2021-01-08,App,Preferente
C12413,Bruno Canals Palomo,38.0,F,Piura,Piura,2021-01-08,,Masivo
C03696,María Dolores Gallardo,42.0,M,Arequipa,Cayma,2021-01-08,Web,Preferente
C12583,Abel Fabregat Espinosa,37.0,M,Lima,Ate,2021-01-08,App,Masivo
C02145,Graciana Hurtado Nieto,32.0,M,Lima,Miraflores,2021-01-09,Tienda,Masivo
C14699,Reyes Fortuny Arco,45.0,M,Lima,Miraflores,2021-01-09,Tienda,Masivo
C04611,Marcelino Régulo Goicoechea Arévalo,43.0,F,Cusco,Cusco,2021-01-09,App,Masivo
C14791,Regina Martínez Calatayud,22.0,M,Arequipa,Cercado,2021-01-09,App,Masivo
C00944,Chus Villalobos Osorio,41.0,F,Trujillo,Trujillo,2021-01-09,App,Masivo
C13451,Rafael Uribe Iglesias,58.0,F,Lima,Comas,2021-01-09,Tienda,Masivo
C10972,Artemio Sobrino Oller,34.0,F,Piura,Piura,2021-01-09,App,Masivo
C08864,Rosa María Diego Aroca,31.0,M,Cusco,Wanchaq,2021-01-10,Tienda,Masivo
C03175,Pío Jurado Diaz,54.0,M,Lima,Ate,2021-01-10,Tienda,Masivo
C00988,Apolonia Cárdenas Portero,29.0,F,Lima,Los Olivos,2021-01-10,Web,Masivo
C07697,Evita Abad Pou,48.0,M,Arequipa,Yanahuara,2021-01-10,,Masivo
C00307,Flavia Trujillo Polo,74.0,F,Cusco,San Jeronimo,2021-01-10,App,Masivo
C04861,Juan José Acosta Llopis,,F,Trujillo,Victor Larco,2021-01-10,Web,Premium
C10444,Miguel Plaza Vazquez,51.0,No especificado,Lima,Miraflores,2021-01-11,Web,Masivo
C04782,Dulce Nicolás-Morales,18.0,F,Arequipa,Cercado,2021-01-11,Web,Masivo
C04032,Natanael Saez Fernandez,36.0,F,Trujillo,La Esperanza,2021-01-11,Tienda,Preferente
C00712,Maximiano Álvaro,44.0,F,Arequipa,Cercado,2021-01-11,App,Masivo
C09459,Vinicio Talavera,53.0,F,Lima,Los Olivos,2021-01-11,Tienda,Masivo
C05980,Francisco Pastor Valenciano,44.0,F,Cusco,San Sebastian,2021-01-11,Tienda,Masivo
C04897,Clímaco Vives Ibáñez,40.0,M,Arequipa,Yanahuara,2021-01-11,Tienda,Masivo
C00741,Pastor Posada,23.0,M,Lima,Miraflores,2021-01-11,Web,Preferente
C03888,Alejandra Benavent,18.0,M,Arequipa,Yanahuara,2021-01-12,Tienda,Masivo
C00387,Adán Alberto Bello,55.0,M,Trujillo,La Esperanza,2021-01-12,Tienda,Premium
C11886,Narciso Granados Losa,57.0,F,Lima,Comas,2021-01-12,Tienda,Masivo
C08056,Xavier Garrido Galindo,40.0,M,Arequipa,Cercado,2021-01-12,Web,Preferente
C12337,Florencia Águila Gomis,35.0,F,Lima,Comas,2021-01-12,Web,Masivo
C14663,Ovidio Quiroga Peralta,36.0,F,Arequipa,Socabaya,2021-01-12,Tienda,Masivo
C03879,José Mari Manrique Gómez,26.0,M,Lima,Los Olivos,2021-01-12,App,Masivo
C11399,Encarna Quintanilla Ibañez,37.0,F,Piura,Veintiseis de Octubre,2021-01-12,Web,Preferente
C07403,Ascensión Quirós,44.0,M,Piura,Castilla,2021-01-12,Tienda,Masivo
C12260,Primitiva Soto Cases,57.0,M,Cusco,San Sebastian,2021-01-12,App,Masivo
C01255,Belén Tejada Sacristán,25.0,M,Lima,Ate,2021-01-12,Tienda,Masivo
C04405,Nicanor Armas Baena,59.0,F,Lima,Ate,2021-01-13,,Preferente
C09333,Gil Font Lamas,36.0,M,Lima,Comas,2021-01-13,Tienda,Masivo
C05957,Jacinto Casanova Palomo,37.0,No especificado,Lima,Surco,2021-01-13,Tienda,Masivo
C03483,Anabel Teruel Garcia,23.0,F,Lima,Comas,2021-01-13,Web,Preferente
C07811,Ciro Sarabia Arrieta,18.0,F,Lima,Comas,2021-01-13,App,Masivo
C01782,Reinaldo Iriarte,50.0,F,Lima,Ate,2021-01-13,Tienda,Masivo
C03402,Belén Leal-Espada,,F,Lima,Surco,2021-01-13,App,Masivo
C05262,Loreto Clara Rocamora Palomino,31.0,M,Cusco,Wanchaq,2021-01-13,Web,Premium
C09003,Candelaria Cueto-Valenciano,36.0,F,Lima,Los Olivos,2021-01-14,Tienda,Masivo
C14550,Noelia Giralt Pons,39.0,M,Lima,Miraflores,2021-01-14,App,Masivo
C11951,Caridad Vargas-Perea,38.0,F,Arequipa,Yanahuara,2021-01-14,Tienda,Masivo
C11435,Lalo Batlle Campillo,64.0,F,Arequipa,Cercado,2021-01-14,App,Masivo
C09428,Marisa Anna Fuente Clemente,18.0,M,Cusco,San Sebastian,2021-01-14,Tienda,Masivo
C01774,Diana Solís,37.0,M,Lima,Ate,2021-01-15,Tienda,Masivo
C02451,Herminio Agullo Rueda,38.0,M,Piura,Veintiseis de Octubre,2021-01-15,Web,Masivo
C09083,Ale Vallejo-Vilar,43.0,M,Lima,Surco,2021-01-15,Web,Masivo
C00070,Chus Pulido Sánchez,59.0,M,Lima,Ate,2021-01-15,Tienda,Masivo
C00460,Nieves Juliá Jiménez,36.0,M,Lima,Los Olivos,2021-01-15,App,Masivo
C02199,Silvestre Boada,55.0,F,Cusco,Wanchaq,2021-01-15,Tienda,Masivo
C14136,Eligio de Cañete,38.0,F,Cusco,Cusco,2021-01-15,Tienda,Masivo
C05885,Javi Francisco Salas Martinez,37.0,F,Lima,Surco,2021-01-15,Tienda,Masivo
C02139,Cristian Sanabria,28.0,F,Lima,Surco,2021-01-15,Tienda,Preferente
C13713,Teodoro Parra Cabezas,38.0,M,Lima,Ate,2021-01-16,Tienda,Masivo
C01751,José María Blanca-Vilar,66.0,M,Lima,Comas,2021-01-16,Tienda,Masivo
C00080,Fabiola Valero-Fiol,44.0,No especificado,Lima,Ate,2021-01-16,,Premium
C00393,Heraclio Gárate Millán,29.0,F,Arequipa,Cercado,2021-01-16,Tienda,Masivo
C07325,Tatiana Coloma Perera,55.0,F,Lima,San Isidro,2021-01-16,Tienda,Masivo
C01707,Francisco Javier Mercader Alsina,32.0,M,Piura,Veintiseis de Octubre,2021-01-16,Web,Masivo
C11943,Juan Francisco del Grande,37.0,F,Piura,Catacaos,2021-01-16,Web,Masivo
C07985,Lucila Flores-Granados,40.0,F,Arequipa,Cercado,2021-01-16,Tienda,Masivo
C13256,Camila Montoya Bermúdez,19.0,F,Trujillo,Victor Larco,2021-01-16,Tienda,Masivo
C06882,Álvaro Peral Cerdán,58.0,F,Lima,Surco,2021-01-16,Tienda,Preferente
C00901,Luna Hierro Borrell,60.0,F,Lima,Surco,2021-01-16,Tienda,Masivo
C14656,Maxi Antón-Plana,37.0,M,Arequipa,Cayma,2021-01-16,Tienda,Preferente
C10319,Adán Castilla Linares,18.0,M,Arequipa,Cayma,2021-01-17,Web,Masivo
C07329,Alex Ochoa Palau,33.0,M,Trujillo,La Esperanza,2021-01-17,Tienda,Masivo
C07640,Maura Mariana Giménez Peralta,36.0,M,Lima,Comas,2021-01-17,Tienda,Masivo
C09948,Lina Leal Caparrós,32.0,M,Arequipa,Yanahuara,2021-01-17,Tienda,Preferente
C04801,Virgilio Frías Pineda,57.0,F,Arequipa,Cayma,2021-01-17,Tienda,Premium
C09934,Efraín Francisco Simó,41.0,F,Piura,Catacaos,2021-01-17,Tienda,Masivo
C00394,Rafa Hernando Campillo,53.0,F,Cusco,San Jeronimo,2021-01-17,Tienda,Preferente
C05539,Bárbara Sandoval Samper,41.0,M,Lima,Miraflores,2021-01-17,Web,Masivo
C12395,Febe Fábregas-Pereira,60.0,F,Lima,Los Olivos,2021-01-17,Tienda,Preferente
C01293,Candelario Aznar Suárez,45.0,M,Piura,Castilla,2021-01-17,Tienda,Masivo
C06616,Andrea Castellanos Tirado,27.0,F,Lima,,2021-01-17,App,Masivo
C13385,Vidal Almagro Benítez,18.0,F,Cusco,San Jeronimo,2021-01-17,Tienda,Masivo
C13136,Ágata Sala Romero,55.0,M,Cusco,Cusco,2021-01-18,Tienda,Preferente
C05545,Manola Tomas Beltran,49.0,M,Cusco,San Jeronimo,2021-01-18,Web,Masivo
C02771,Encarnación Castell-Feijoo,31.0,F,Lima,Miraflores,2021-01-18,Tienda,Masivo
C03998,Aníbal Rosell Lobo,41.0,F,Trujillo,Trujillo,2021-01-18,Web,Preferente
C11271,Vinicio Sancho Maldonado,61.0,M,Cusco,Cusco,2021-01-18,Tienda,Preferente
C11320,Xiomara Guillén Casares,25.0,F,Trujillo,La Esperanza,2021-01-18,Web,Masivo
C05278,Valentín Sobrino Sanabria,27.0,M,Arequipa,Cayma,2021-01-19,App,Masivo
C09863,María Cristina Losada Gallo,59.0,F,Lima,Ate,2021-01-19,Tienda,Masivo
C07658,Raquel Gabaldón Plana,31.0,F,Lima,San Isidro,2021-01-19,,Masivo
C07704,Aránzazu Carro Mur,53.0,F,Lima,Surco,2021-01-20,App,Masivo
C03675,Régulo Maximiano Arnal Borrás,46.0,F,Lima,Comas,2021-01-20,Tienda,Preferente
C00632,Tristán Abad,34.0,F,Lima,Comas,2021-01-20,Web,Masivo
C07598,Feliciano Anaya,18.0,F,Trujillo,La Esperanza,2021-01-21,App,Masivo
C05223,Nereida Vizcaíno Aramburu,35.0,M,Lima,Comas,2021-01-21,App,Masivo
C12346,Che Gras Rico,28.0,M,Lima,San Isidro,2021-01-21,Web,Masivo
C01580,Evangelina Marcos,41.0,M,Lima,Comas,2021-01-21,Tienda,Masivo
C02813,Florentina Andrés-Figueroa,63.0,F,Lima,Surco,2021-01-21,Tienda,Preferente
C08618,Beatriz Bru Balaguer,28.0,F,Arequipa,Socabaya,2021-01-21,App,Masivo
C06679,Gala Almansa,57.0,F,Lima,Los Olivos,2021-01-21,App,Masivo
C13151,Nacio Ayllón Rivera,34.0,M,Lima,Los Olivos,2021-01-21,Tienda,Masivo
C08583,Ambrosio Piñeiro,41.0,F,Trujillo,Victor Larco,2021-01-22,Web,Masivo
C01893,Lara Cardona Roman,20.0,F,Arequipa,Socabaya,2021-01-22,Tienda,Premium
C11022,Tecla Álvarez Huguet,44.0,F,Lima,Los Olivos,2021-01-22,Tienda,Masivo
C07534,Lucho Tomé,32.0,M,Lima,Comas,2021-01-22,Web,Masivo
C14780,Leoncio Barriga Blázquez,27.0,M,Arequipa,Yanahuara,2021-01-23,App,Masivo
C08948,Fito Gonzalo-Ros,42.0,M,Lima,Comas,2021-01-23,,Premium
C09413,Valerio Hector Tejero Pedrero,30.0,M,Piura,Castilla,2021-01-23,Web,Masivo
C12683,Domingo de Lamas,42.0,F,Cusco,San Sebastian,2021-01-23,Tienda,Masivo
C06198,Aránzazu Gallego,42.0,F,Cusco,San Sebastian,2021-01-24,Web,Masivo
C04053,Maximiliano Alberdi Santos,42.0,M,Cusco,Wanchaq,2021-01-24,Tienda,Preferente
C10207,Leocadio Azorin Ribera,45.0,F,Lima,San Isidro,2021-01-24,Tienda,Preferente
C10592,Mario Alegria Carrillo,,F,Lima,Surco,2021-01-24,Tienda,Masivo
C01895,Oriana del Camacho,32.0,F,Lima,Comas,2021-01-24,Tienda,Premium
C05810,Salud Bellido Valderrama,31.0,M,Lima,Ate,2021-01-24,Tienda,Masivo
C04844,María Fernanda Borrás Castells,45.0,M,Arequipa,Yanahuara,2021-01-24,Tienda,Preferente
C02658,Bernabé de Blanco,32.0,M,Lima,Los Olivos,2021-01-24,App,Masivo
C13119,Noé Losa,51.0,F,Lima,Surco,2021-01-25,Web,Masivo
C01132,Tere Quintanilla,18.0,M,Trujillo,El Porvenir,2021-01-25,App,Masivo
C12747,Pepe Américo Girón Olivé,45.0,F,Lima,Miraflores,2021-01-25,Web,Preferente
C08420,Juanito Gimenez Bernat,49.0,M,Trujillo,La Esperanza,2021-01-25,Tienda,Preferente
C06569,Hernando Guzman Cañellas,38.0,F,Lima,Surco,2021-01-25,App,Masivo
C07486,Victor Manuel Máximo Samper Garcia,41.0,M,Piura,Piura,2021-01-25,Web,Premium
C04528,Marcio Uriarte Ramos,35.0,M,Cusco,San Sebastian,2021-01-26,Tienda,Masivo
C04314,José Ángel Valdés Ariño,55.0,F,Arequipa,Yanahuara,2021-01-26,Web,Masivo
C04397,Pablo Medina-Caparrós,40.0,M,Lima,Surco,2021-01-26,App,Masivo
C09663,Paz del Galindo,41.0,M,Arequipa,Cercado,2021-01-26,Tienda,Preferente
C12547,René Costa Castañeda,38.0,F,Lima,Los Olivos,2021-01-26,Web,Masivo
C01966,Mireia Julián Gálvez,43.0,F,Lima,Los Olivos,2021-01-26,App,Masivo
C05422,Vidal del Fernandez,26.0,M,Cusco,Wanchaq,2021-01-26,Tienda,Preferente
C05013,Carlos del Otero,27.0,F,Trujillo,Victor Larco,2021-01-27,Tienda,Preferente
C14870,Leocadio Manzanares Ángel,39.0,F,Lima,San Isidro,2021-01-27,App,Preferente
C13650,Brunilda de Palomo,29.0,M,Trujillo,Trujillo,2021-01-27,Tienda,Masivo
C06923,Pili Elías,29.0,F,Cusco,San Jeronimo,2021-01-27,Tienda,Masivo
C09076,Gregorio Soto Montalbán,22.0,F,Arequipa,Cayma,2021-01-27,Tienda,Masivo
C12696,Adrián Villalonga Losada,20.0,F,Trujillo,Victor Larco,2021-01-27,Tienda,Masivo
C08486,Yéssica Alemán Acedo,47.0,M,Arequipa,Yanahuara,2021-01-28,Tienda,Premium
C14330,Juan José Palau Ferrando,51.0,F,Cusco,San Jeronimo,2021-01-28,Tienda,Masivo
C01267,Tere Prat Palma,28.0,M,Lima,Los Olivos,2021-01-28,Tienda,Masivo
C08107,Teodora Bartolomé Manuel,50.0,F,Lima,San Isidro,2021-01-28,Tienda,Masivo
C07431,Ruth de Pons,40.0,M,Trujillo,La Esperanza,2021-01-28,Tienda,Premium
C04506,Jesusa Jáuregui Arnal,29.0,M,Trujillo,Victor Larco,2021-01-28,App,Masivo
C14535,Montserrat Rey Molina,18.0,M,Arequipa,Socabaya,2021-01-28,Tienda,Preferente
C11490,María Pilar Coca Clemente,38.0,F,Arequipa,Socabaya,2021-01-28,Tienda,Masivo
C11542,Martirio de Sedano,35.0,M,Arequipa,Yanahuara,2021-01-28,Tienda,Premium
C05116,Visitación Gomez Sales,50.0,M,Lima,Miraflores,2021-01-29,Tienda,Masivo
C07529,Juan Manuel Velasco Salvador,48.0,F,Cusco,Wanchaq,2021-01-29,Tienda,Masivo
C09685,Ariel Martinez,24.0,M,Lima,Surco,2021-01-29,App,Preferente
C01248,Aarón Cobos-Padilla,25.0,F,Cusco,Cusco,2021-01-29,Web,Premium
C04463,Celestina Ascensión Godoy Baena,41.0,F,Cusco,Wanchaq,2021-01-29,Tienda,Masivo
C04211,Consuelo Roselló Avilés,27.0,F,Arequipa,Cayma,2021-01-30,Web,Premium
C05839,Toribio Conesa,40.0,M,Trujillo,Victor Larco,2021-01-30,Tienda,Premium
C14812,Cebrián Vega,49.0,F,Arequipa,Yanahuara,2021-01-30,Tienda,Preferente
C13298,Aarón Bonet Dueñas,42.0,M,Cusco,San Jeronimo,2021-01-30,Web,Masivo
C12077,Angelino Gracia Marti,43.0,F,Arequipa,Cayma,2021-01-31,App,Masivo
C00876,Nilo Maldonado Ribera,40.0,F,Piura,Castilla,2021-01-31,Tienda,Masivo
C06832,Úrsula Segovia Meléndez,30.0,F,Lima,Ate,2021-01-31,Tienda,Masivo
C07109,Emilia Garay,18.0,F,Arequipa,Cercado,2021-01-31,App,Premium
C04985,Paulina Duran Azcona,37.0,M,Piura,Castilla,2021-01-31,Tienda,Masivo
C13975,Carla del Cano,51.0,M,Piura,Piura,2021-01-31,App,Masivo
C10614,Iker del Tormo,,M,Trujillo,La Esperanza,2021-02-01,Tienda,Masivo
C12143,Belen Roma,18.0,M,Lima,San Isidro,2021-02-01,Tienda,Masivo
C00881,Felisa Garmendia Múñiz,66.0,F,Lima,,2021-02-01,Tienda,Masivo
C03722,Calixta Villar Pastor,42.0,F,Trujillo,El Porvenir,2021-02-01,Tienda,Preferente
C08498,Hermenegildo Torrents Aller,43.0,No especificado,Lima,Miraflores,2021-02-01,Tienda,Preferente
C12531,Toribio Pineda Blasco,57.0,F,Lima,Ate,2021-02-01,Tienda,Masivo
C07488,Benigna Abascal Conesa,23.0,M,Piura,Veintiseis de Octubre,2021-02-02,Tienda,Preferente
C02919,Ceferino Gonzalez Saavedra,32.0,F,Trujillo,Trujillo,2021-02-02,App,Preferente
C14875,Néstor Alberola Zamorano,18.0,M,Arequipa,Cayma,2021-02-02,Web,Masivo
C00816,Cándida Vilar Solé,30.0,M,Lima,Comas,2021-02-02,Tienda,Premium
C13007,Demetrio Medina-Oliva,33.0,F,Lima,Los Olivos,2021-02-02,Tienda,Masivo
C10454,Luna Ferrera-Escobar,60.0,M,Arequipa,Yanahuara,2021-02-03,Web,Masivo
C12793,Patricio Aguado-Carrasco,39.0,M,Trujillo,La Esperanza,2021-02-03,App,Premium
C09412,Tadeo Peñalver Blazquez,22.0,M,Trujillo,Victor Larco,2021-02-03,Web,Masivo
C02812,Inés Cornejo Galan,61.0,F,Arequipa,Yanahuara,2021-02-03,Tienda,Masivo
C08648,Marcia Torralba-Corral,26.0,F,Trujillo,La Esperanza,2021-02-03,Tienda,Masivo
C11200,Juan Bautista Sanjuan Barrio,49.0,M,Lima,Ate,2021-02-03,Tienda,Masivo
C04252,Abraham Pombo Cabrero,35.0,F,Lima,Miraflores,2021-02-03,Web,Premium
C09981,Juan Pablo Leal Carmona,50.0,F,Arequipa,Cercado,2021-02-03,Tienda,Preferente
C09939,Lidia Ruperta Carrera Suarez,31.0,F,Lima,Los Olivos,2021-02-03,Tienda,Masivo
C06106,Ciro de Iglesia,42.0,F,Lima,San Isidro,2021-02-03,App,Preferente
C06803,Ana Sofía Gimenez,18.0,No especificado,Cusco,San Sebastian,2021-02-03,Tienda,Premium
C02637,Jose Antonio Ríos Camacho,27.0,M,Cusco,Wanchaq,2021-02-04,App,Preferente
C13160,Maite del Puente,18.0,F,Cusco,San Sebastian,2021-02-04,Tienda,Masivo
C08007,Gastón Colom,42.0,M,Lima,Miraflores,2021-02-04,Tienda,Masivo
C03435,Rubén Zaragoza-Vera,19.0,M,Lima,Los Olivos,2021-02-04,Web,Masivo
C02084,Marcio Alcaraz Carrión,40.0,M,Lima,Los Olivos,2021-02-04,,Masivo
C06639,Adoración Merino Quesada,45.0,F,Trujillo,,2021-02-04,Tienda,Masivo
C11150,Adelaida Cuéllar Sánchez,32.0,F,Arequipa,Yanahuara,2021-02-04,Web,Masivo
C12711,Bruno de Avilés,56.0,F,Piura,Castilla,2021-02-04,App,Masivo
